Event ID,Event Date,Event Type,Event Intensity,Quad Code,Contexts,Actor Name,Actor Country,Actor Title,Actor Name Raw,Recipient Name,Recipient Country,Recipient Title,Recipient Name Raw,Country,Raw Placename,Publication Date,Language,Version
20240213-6568-796Aaf41Cd22_Threaten,2024-02-13,Threaten,-3.5,Verbal Conflict,,Eknath Shinde,India,Chairman Of The Council Of Ministers,Eknath Shinde,Uddhav Thackeray,India,Sen.,Uddhav Balasaheb Thackeray,IND,Supreme Court,2024-02-13,English,Ngec_Coder-Vers001-B1-Run-001
20240214-1624-D4Cf90A37740_Retreat,2024-02-14,Retreat,6.5,Material Cooperation,Election,Bharatiya Janata Party,India,Political Party,Bjp,Congee,,Diet,Congress,IND,Himachal Pradesh,2024-02-14,English,Ngec_Coder-Vers001-B1-Run-001
20240214-9647-D462Cdb45370_Threaten,2024-02-14,Threaten,-3.5,Verbal Conflict,,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Haryana,2024-02-14,English,Ngec_Coder-Vers001-B1-Run-001
20240214-9647-D462Cdb45370_Accuse,2024-02-14,Accuse,-3.0,Verbal Conflict,,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Haryana,2024-02-14,English,Ngec_Coder-Vers001-B1-Run-001
20240214-5646-0Aa5626E5Eb6_Coerce,2024-02-14,Coerce,-7.0,Material Conflict,,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,IND,Delhi,2024-02-14,English,Ngec_Coder-Vers001-B1-Run-001
20240215-3520-129594F8F9Ef_Sanction,2024-02-15,Sanction,-6.0,Material Conflict,Election,Rahul Narwekar,,Speaker Of Legislature,Rahul Narwekar,Ajit Pawar,India,Leader Of The Opposition,Ajit Pawar,IND,Maharashtra,2024-02-15,English,Ngec_Coder-Vers001-B1-Run-001
20240215-4101-D1E067D0Aaf2_Request,2024-02-15,Request,0.0,Verbal Conflict,Election | Disasters | Environment,Siddaramaiah,India,Member Of The Legislature,Siddaramaiah,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,New Delhi,2024-02-15,English,Ngec_Coder-Vers001-B1-Run-001
20240215-4420-A97C4C85A0Ad_Accuse,2024-02-15,Accuse,-3.0,Verbal Conflict,,Siddaramaiah,India,Member Of The Legislature,Siddaramaiah,Bharatiya Janata Party,India,Political Party,Bjp Members,IND,Karnataka,2024-02-15,English,Ngec_Coder-Vers001-B1-Run-001
20240215-5288-Bd73356Cabb8_Sanction,2024-02-15,Sanction,-6.0,Material Conflict,,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,IND,Delhi,2024-02-15,English,Ngec_Coder-Vers001-B1-Run-001
20240215-1787-9E0F082B6A1F_Sanction,2024-02-15,Sanction,-6.0,Material Conflict,,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,IND,Delhi,2024-02-15,English,Ngec_Coder-Vers001-B1-Run-001
20240215-2664-11F6F0465498_Accuse,2024-02-15,Accuse,-3.0,Verbal Conflict,Election,Rahul Narwekar,,Speaker Of Legislature,Rahul Narwekar,Ajit Pawar,India,Leader Of The Opposition,Ajit Pawar,IND,Maharashtra,2024-02-15,English,Ngec_Coder-Vers001-B1-Run-001
20240215-1647-9996Ba458Ef6_Threaten,2024-02-15,Threaten,-3.5,Verbal Conflict,Election,Congee,,Diet,Congress,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Supreme Court,2024-02-15,English,Ngec_Coder-Vers001-B1-Run-001
20240215-2664-11F6F0465498_Threaten,2024-02-15,Threaten,-3.5,Verbal Conflict,Election,Rahul Narwekar,,Speaker Of Legislature,Rahul Narwekar,Ajit Pawar,India,Leader Of The Opposition,Ajit Pawar,IND,Maharashtra,2024-02-15,English,Ngec_Coder-Vers001-B1-Run-001
20240215-3520-129594F8F9Ef_Concede,2024-02-15,Concede,4.5,Verbal Cooperation,Election,Rahul Narwekar,,Speaker Of Legislature,Rahul Narwekar,Ajit Pawar,India,Leader Of The Opposition,Ajit Pawar,IND,Maharashtra,2024-02-15,English,Ngec_Coder-Vers001-B1-Run-001
20240215-8987-Ec9406537562_Protest_Demo,2024-02-15,Protest,-5.0,Material Conflict,,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,Bharatiya Janata Party,India,Political Party,Bjp - Led State Government,IND,Haryana,2024-02-15,English,Ngec_Coder-Vers001-B1-Run-001
20240216-3773-A758D7Af20Cc_Concede,2024-02-16,Concede,4.5,Verbal Cooperation,Election,Rahul Narwekar,,Speaker Of Legislature,Rahul Narwekar,Ajit Pawar,India,Leader Of The Opposition,Ajit Pawar,IND,Maharashtra,2024-02-16,English,Ngec_Coder-Vers001-B1-Run-001
